edge_id,source,source_label,source_type,target,target_label,target_type,predicate,layer,assertion_count,source_count,source_ids,population,care_setting
edge:ce155165efe0,concept:5d14ae600c8b,IL-18,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:ce9362d7df0d,concept:9d7e5b0836f2,adverse outcomes,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:cf1e447ce1d5,concept:1da5a27f88be,CA-AKI,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:cf53c457f5bf,concept:b253b8446dc6,cardiac surgery-associated acute kidney injury,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:cf899b198bd5,concept:7bd96b1fd2e3,cerebral edema,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:cf8c6e6e2596,concept:c044de379dff,Kidney Disease: Improving Global Outcomes criteria,clinical_concept,population:0fd3b2c23bfc,Pediatric age unclear,population,Observed in population,population_context,2,0,,,
edge:cfb99ae1510e,concept:c4ad51bd420d,TIMP-2*IGFBP-7,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:d02fb9b98a9a,concept:daa4e10d4f1f,Peritoneal dialysis,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Outcome,empirical_assertion,2,1,PMID:28676510,Neonatal,Not specified
edge:d2fe92065a05,concept:5501c332f08d,hospital mortality,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:d61d1cc85ef8,concept:821dea596ce1,postoperative acute kidney injury,clinical_concept,population:f529ef2927eb,Explicitly non-pediatric,population,Observed in population,population_context,2,0,,,
edge:d6c0bbf727ba,concept:06901dda33a5,HRS-AKI,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:d7a19b6f946f,concept:0a6588f8aa37,CKRT,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:d7dbcb18aa07,concept:9d7e5b0836f2,adverse outcomes,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,2,0,,,
edge:db2d0c0729e9,concept:3ae2e469c093,underweight,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:db7281cb61b2,concept:1cc152716766,severe AKI,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:dd4ee396a43c,concept:bacdca30ec80,new-onset acute kidney injury,clinical_concept,relation:d3f0610632bb,Outcome,relation,Participates in relation,relation_context,2,0,,,
edge:de6cd191308d,concept:f2ffec6282bf,mortality rate,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:de8f88539972,concept:93b2335a2255,pNGAL,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:df7dd6dea791,concept:4f4a351f26a7,Fluid overload,clinical_concept,relation:837276742aa9,Prediction,relation,Participates in relation,relation_context,2,0,,,
edge:e092977d7ce9,concept:41eb26b1adf2,pediatric AKI,clinical_concept,setting:a2ffebdb6db9,General inpatient,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:e15db58c54bc,concept:e6bd2a03ca8f,preterm infants,clinical_concept,relation:ddafb963e8e5,Management or intervention,relation,Participates in relation,relation_context,2,0,,,
edge:e1a15fabee92,concept:1387a8a1e490,persistent severe AKI,clinical_concept,relation:d3f0610632bb,Outcome,relation,Participates in relation,relation_context,2,0,,,
edge:e1f465ea4331,concept:739bd59fa509,Cystatin C,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:e2c87c0d4dbd,concept:2807f5d1984f,Cardiac surgery-associated acute kidney injury,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:e5199956d897,concept:e5c826f41729,AKD,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:e540c6af1121,concept:f57480741ce5,NIRS,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:e9bdf1c24f4c,concept:c324fd366ebb,Serum creatinine,clinical_concept,concept:989fe9aa79c0,NGAL,clinical_concept,Association,empirical_assertion,2,1,PMID:39736157,Non-neonatal pediatric,Sepsis
edge:e9d60b24f449,concept:a3c5d408908c,KDIGO criteria,clinical_concept,population:a0247bcb3f69,Non-neonatal pediatric,population,Observed in population,population_context,2,0,,,
edge:ec03a8258710,concept:7b0261c11888,therapeutic hypothermia,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,2,2,PMID:21983123;PMID:35340015,Neonatal;Not specified,General inpatient;Not specified
edge:eccce08c84b0,concept:5cfdab25a2e6,renal angina index,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:eee324c22377,concept:3c16a3a8636f,hemodialysis,clinical_concept,setting:60f1e913db61,Not specified,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:f0a9e6583e90,concept:c609acfda80b,cisplatin-induced AKI,clinical_concept,relation:fdd437d370c4,Diagnosis or staging,relation,Participates in relation,relation_context,2,0,,,
edge:f2d2d32bd33a,concept:1cd91b92b952,renal failure,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:f45c4ac7bf7a,concept:1cd91b92b952,renal failure,clinical_concept,setting:186238cccd6f,Sepsis,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:f69ce8970da2,concept:faa0eb06e45f,MIS-C,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,2,2,PMID:34539169;PMID:35435870,Non-neonatal pediatric;Pediatric age unclear,General inpatient;PICU
edge:f722e8be24d1,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,Association,empirical_assertion,2,2,PMID:39318499;PMID:40660185,Non-neonatal pediatric,Not specified;PICU
edge:f7df2d0b4bf9,concept:fbfb66c84913,Mortality,clinical_concept,concept:186238cccd6f,Sepsis,clinical_concept,Association,empirical_assertion,2,2,PMID:35975368;PMID:42177751,Non-neonatal pediatric,Sepsis
edge:f8166cee68e1,concept:32a6eb16dd8b,AKI stages,clinical_concept,setting:04a3a8cdc90f,Cardiac surgery,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:f94736f2ab88,concept:70f8fa37cd95,CARPEDIEM,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Management or intervention,empirical_assertion,2,1,PMID:40668378,Neonatal,PICU
edge:fab1b2bb9667,concept:f2ffec6282bf,mortality rate,clinical_concept,relation:d3f0610632bb,Outcome,relation,Participates in relation,relation_context,2,0,,,
edge:fc38d5148b2c,concept:044d4ce1cd53,gut microbiota,clinical_concept,population:60f1e913db61,Not specified,population,Observed in population,population_context,2,0,,,
edge:fc9c84267d56,concept:5d14ae600c8b,IL-18,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:fd95d13f180f,concept:5501c332f08d,hospital mortality,clinical_concept,setting:009f0c0461ec,PICU,care_setting,Observed in care setting,care_setting_context,2,0,,,
edge:feb49bf9a0ed,concept:8257a9cef2fe,ARC,clinical_concept,relation:a62d286204b7,Risk factor,relation,Participates in relation,relation_context,2,0,,,
edge:ff2d177b9055,concept:3b81417c9b72,SCLS,clinical_concept,relation:1948b8a73d1c,Association,relation,Participates in relation,relation_context,2,0,,,
edge:ff8ca9c6a077,concept:ebcb3fbb8865,eculizumab,clinical_concept,population:a6dd3918708d,Neonatal,population,Observed in population,population_context,2,0,,,
edge:019893fb261f,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:42b89a6b7380,vancomycin,clinical_concept,Association,empirical_assertion,1,1,PMID:36102129,Non-neonatal pediatric,Not specified
edge:0208e4e64bc2,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:162e2710b32d,MAKE30,clinical_concept,Outcome,empirical_assertion,1,1,PMID:35624143,Non-neonatal pediatric,General inpatient
edge:06fbb6d1f886,concept:4ac15857ca1d,NSAIDs,clinical_concept,concept:4a168b54caad,postoperative AKI,clinical_concept,Association,empirical_assertion,1,1,PMID:39089953,Non-neonatal pediatric,General inpatient
edge:070c21183ff5,concept:186238cccd6f,Sepsis,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:25861592,Not specified,Sepsis
edge:0885314fbc0f,concept:037c298c139d,CRS,clinical_concept,concept:f7d635cfe882,morbidity and mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:40288360,Pediatric age unclear,Not specified
edge:0b77973fa97b,concept:2061ae4227c6,contrast-induced acute kidney injury,clinical_concept,concept:9462d97142c0,Chronic kidney disease,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:40856710,Pediatric age unclear,Not specified
edge:0b9fc777cf98,concept:1da5a27f88be,CA-AKI,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:37211887,Non-neonatal pediatric,General inpatient
edge:0bce145e656e,concept:a66769ba9b18,crush syndrome,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:40178050,Not specified,Not specified
edge:0e7eceae0c9c,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:517903c4e8fe,hypercalcemia,clinical_concept,Association,empirical_assertion,1,1,PMID:36741088,Non-neonatal pediatric,Not specified
edge:10a48fa450df,concept:5bf3592fe600,continuous renal replacement therapy (CRRT),clinical_concept,concept:d51947a9247d,pediatric patients,clinical_concept,Association,empirical_assertion,1,1,PMID:29597226,Pediatric age unclear,Kidney replacement therapy
edge:11d23e481511,concept:c25c6507b288,Renal resistive index,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Monitoring,empirical_assertion,1,1,PMID:42093208,Neonatal,Cardiac surgery
edge:13fc27ace637,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,concept:0b6baed8ee51,neonates,clinical_concept,Association,empirical_assertion,1,1,PMID:41023706,Neonatal,Not specified
edge:1434df9ce735,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:59e2545d8c12,renal replacement therapy,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:36695227,Non-neonatal pediatric,Oncology or transplant
edge:15652cf13ac1,concept:2e7fb04d9222,7-day-old female neonate,clinical_concept,concept:59e2545d8c12,renal replacement therapy,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:37502478,Neonatal,Kidney replacement therapy
edge:169ae3a6ab3f,concept:6a523a52b63c,Diabetic ketoacidosis,clinical_concept,concept:7bd96b1fd2e3,cerebral edema,clinical_concept,Association,empirical_assertion,1,1,PMID:36174588,Non-neonatal pediatric,Not specified
edge:188661b0376f,concept:162a81bb5a59,CI-AKI,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:22033061,Non-neonatal pediatric,PICU
edge:1c0f8c605340,concept:bc55f896955a,milrinone clearance,clinical_concept,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,Association,empirical_assertion,1,1,PMID:25860636,Pediatric age unclear,Kidney replacement therapy
edge:1dca2ebf955b,concept:cfed5392e86b,Rhabdomyolysis,clinical_concept,concept:68ea491b092f,acute renal failure,clinical_concept,Association,empirical_assertion,1,1,PMID:28660497,Not specified,Not specified
edge:1ed1ee5e7afd,concept:fbfb66c84913,Mortality,clinical_concept,concept:186238cccd6f,Sepsis,clinical_concept,Outcome,empirical_assertion,1,1,PMID:42547621,Non-neonatal pediatric,Oncology or transplant
edge:20ce0237c8e2,concept:faead1afc0f7,TyG index,clinical_concept,concept:1cc152716766,severe AKI,clinical_concept,Association,empirical_assertion,1,1,PMID:41079204,Non-neonatal pediatric,PICU
edge:221dd3500731,concept:3ae2e469c093,underweight,clinical_concept,concept:29166f0942dc,fluid overload,clinical_concept,Association,empirical_assertion,1,1,PMID:32620676,Non-neonatal pediatric,General inpatient
edge:227c835e5d99,concept:5968f4edfd74,CS-AKI,clinical_concept,concept:9462d97142c0,Chronic kidney disease,clinical_concept,Association,empirical_assertion,1,1,PMID:32500246,Neonatal,Cardiac surgery
edge:227cb0ec9998,concept:c324fd366ebb,Serum creatinine,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:33492454,Pediatric age unclear,Not specified
edge:2306b76c49b0,concept:5c76a77d0978,indomethacin,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:36786780,Neonatal,Not specified
edge:25c785f5c76d,concept:b2a03bf05d09,She,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:35351784,Non-neonatal pediatric,Not specified
edge:26acb8f60bac,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,concept:fe7cce6fba96,ECMO,clinical_concept,Association,empirical_assertion,1,1,PMID:33967449,Non-neonatal pediatric,Not specified
edge:275dabda6eca,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:c324fd366ebb,Serum creatinine,clinical_concept,Association,empirical_assertion,1,1,PMID:39359743,Non-neonatal pediatric,General inpatient
edge:27a031d7f71e,concept:a63ddc4be1f1,pre-eclampsia,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:39336527,Explicitly non-pediatric,General inpatient
edge:28d1e19009f3,concept:87e1d940cf2f,biomarkers,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Uncertain relation,empirical_assertion,1,1,PMID:33140691,Neonatal,Cardiac surgery
edge:2981eba593eb,concept:222e14394aeb,rhabdomyolysis,clinical_concept,concept:68ea491b092f,acute renal failure,clinical_concept,Association,empirical_assertion,1,1,PMID:42629679,Non-neonatal pediatric,General inpatient
edge:2b76c6babd04,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:68ea491b092f,acute renal failure,clinical_concept,Association,empirical_assertion,1,1,PMID:22923149,Not specified,Not specified
edge:2bd51b06fa08,concept:95ef3a63a17f,midodrine,clinical_concept,concept:c324fd366ebb,Serum creatinine,clinical_concept,Outcome,empirical_assertion,1,1,PMID:38374552,Non-neonatal pediatric,Not specified
edge:2c45694cb2b5,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:162e2710b32d,MAKE30,clinical_concept,Association,empirical_assertion,1,1,PMID:35041037,Non-neonatal pediatric,PICU
edge:2ed0aff72484,concept:2247e02f778d,Hypertension,clinical_concept,concept:eb6330a5cf69,Hemolytic uremic syndrome,clinical_concept,Association,empirical_assertion,1,1,PMID:41281162,Non-neonatal pediatric,General inpatient
edge:2f5739246f76,concept:2afed6846cf8,intra-operative urine output,clinical_concept,concept:4a168b54caad,postoperative AKI,clinical_concept,Uncertain relation,empirical_assertion,1,1,PMID:39021216,Non-neonatal pediatric,Cardiac surgery
edge:321d5574b841,concept:4f4a351f26a7,Fluid overload,clinical_concept,concept:f7d635cfe882,morbidity and mortality,clinical_concept,Prediction,empirical_assertion,1,1,PMID:35882026,Non-neonatal pediatric,Cardiac surgery
edge:32dd8073c92c,concept:1da5a27f88be,CA-AKI,clinical_concept,concept:9462d97142c0,Chronic kidney disease,clinical_concept,Outcome,empirical_assertion,1,1,PMID:37211887,Non-neonatal pediatric,General inpatient
edge:3384921b70d9,concept:bb9e4feba6bc,prediction model,clinical_concept,concept:966ac4713e4b,dialysis,clinical_concept,Prediction,empirical_assertion,1,1,PMID:39991652,Non-neonatal pediatric,General inpatient
edge:3417610d4a07,concept:6a523a52b63c,Diabetic ketoacidosis,clinical_concept,concept:59e2545d8c12,renal replacement therapy,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:32863643,Non-neonatal pediatric,Kidney replacement therapy
edge:3421e949a876,concept:4276166e23d9,eGFR,clinical_concept,concept:2f4a93b710bc,CIN-AKI,clinical_concept,Association,empirical_assertion,1,1,PMID:29743906,Non-neonatal pediatric,Cardiac surgery
edge:3489580ec573,concept:72fabde7d614,pregnancy-associated acute kidney injury,clinical_concept,concept:a63ddc4be1f1,pre-eclampsia,clinical_concept,Association,empirical_assertion,1,1,PMID:40771755,Not specified,Not specified
edge:34925fb9888b,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:0b6baed8ee51,neonates,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:37843143,Neonatal,Not specified
edge:351792296f67,concept:5dc56b9aab61,age,clinical_concept,concept:9462d97142c0,Chronic kidney disease,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:41786346,Non-neonatal pediatric,Not specified
edge:362c04783006,concept:c324fd366ebb,Serum creatinine,clinical_concept,concept:2f4a93b710bc,CIN-AKI,clinical_concept,Association,empirical_assertion,1,1,PMID:29743906,Non-neonatal pediatric,Cardiac surgery
edge:36c4fe165857,concept:be594bc0b9db,renal function,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Monitoring,empirical_assertion,1,1,PMID:41270666,Non-neonatal pediatric,Not specified
edge:37585767358d,concept:5968f4edfd74,CS-AKI,clinical_concept,concept:a67cfd9b7a0b,in-hospital mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:26022019,Pediatric age unclear,Cardiac surgery
edge:37d3ec21f6e4,concept:90eace7f13ff,Kidney replacement therapy,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:29643888,Non-neonatal pediatric,PICU
edge:3820996ca133,concept:90eace7f13ff,Kidney replacement therapy,clinical_concept,concept:a5e582c4947e,severe acute kidney injury,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:34668064,Not specified,Kidney replacement therapy
edge:3861c891f192,concept:186238cccd6f,Sepsis,clinical_concept,concept:1da5a27f88be,CA-AKI,clinical_concept,Association,empirical_assertion,1,1,PMID:37211887,Non-neonatal pediatric,Sepsis
edge:3967d5c19128,concept:9462d97142c0,Chronic kidney disease,clinical_concept,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,Outcome,empirical_assertion,1,1,PMID:42101970,Non-neonatal pediatric,Kidney replacement therapy
edge:3b022c42dfc3,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:c324fd366ebb,Serum creatinine,clinical_concept,Monitoring,empirical_assertion,1,1,PMID:28532189,Not specified,Not specified
edge:3b03a004fecc,concept:5dc56b9aab61,age,clinical_concept,concept:1b43259e3df5,28-day mortality,clinical_concept,Prediction,empirical_assertion,1,1,PMID:41854309,Not specified,Not specified
edge:3b37c38700fa,concept:fbfb66c84913,Mortality,clinical_concept,concept:32a6eb16dd8b,AKI stages,clinical_concept,Association,empirical_assertion,1,1,PMID:34742257,Non-neonatal pediatric,Not specified
edge:3d8321c170be,concept:0a1913b09d78,aHUS,clinical_concept,concept:40be4d85008a,incidence,clinical_concept,Association,empirical_assertion,1,1,PMID:26498648,Non-neonatal pediatric,Not specified
edge:3de9d45fc9a5,concept:dd04daa49c1d,Baclofen,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:32637443,Non-neonatal pediatric,Not specified
edge:3e96d168eb3c,concept:32a6eb16dd8b,AKI stages,clinical_concept,concept:bc55f896955a,milrinone clearance,clinical_concept,Prediction,empirical_assertion,1,1,PMID:30607889,Non-neonatal pediatric,Cardiac surgery
edge:3f7d136d76e4,concept:4ac15857ca1d,NSAIDs,clinical_concept,concept:4c2bea2ab375,kidney function,clinical_concept,Monitoring,empirical_assertion,1,1,PMID:40402224,Neonatal,Not specified
edge:4029e269cbbd,concept:72fabde7d614,pregnancy-associated acute kidney injury,clinical_concept,concept:40be4d85008a,incidence,clinical_concept,Association,empirical_assertion,1,1,PMID:40771755,Not specified,Not specified
edge:40d756e7903f,concept:44861e186e12,KIM-1,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:25970334,Not specified,Not specified
edge:41467539288a,concept:03e5ee22cc19,HELLP syndrome,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:41430585,Not specified,Not specified
edge:42d3221fbc2b,concept:be11a870acf0,7-year-old girl,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:29054981,Non-neonatal pediatric,General inpatient
edge:4320a75fadab,concept:e60a6cfa0bb4,fluid balance,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:37861865,Pediatric age unclear,Not specified
edge:43297c907bdf,concept:b5b44b9e3ed5,mechanical ventilation,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:41937187,Non-neonatal pediatric,PICU
edge:44d42edd7edb,concept:9462d97142c0,Chronic kidney disease,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:39089953,Non-neonatal pediatric,General inpatient
edge:4650da8e0049,concept:5968f4edfd74,CS-AKI,clinical_concept,concept:ef0055aa3063,hypertension,clinical_concept,Association,empirical_assertion,1,1,PMID:32500246,Neonatal,Cardiac surgery
edge:468f81af9398,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:30078024,Non-neonatal pediatric,PICU
edge:46b402c1f685,concept:29166f0942dc,fluid overload,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:37921951,Non-neonatal pediatric,PICU
edge:47142a300d36,concept:d51947a9247d,pediatric patients,clinical_concept,concept:966ac4713e4b,dialysis,clinical_concept,Association,empirical_assertion,1,1,PMID:34009465,Pediatric age unclear,Not specified
edge:48aba71ff7bc,concept:06901dda33a5,HRS-AKI,clinical_concept,concept:186238cccd6f,Sepsis,clinical_concept,Association,empirical_assertion,1,1,PMID:41711944,Non-neonatal pediatric,Sepsis
edge:494160106b14,concept:2afed6846cf8,intra-operative urine output,clinical_concept,concept:4a168b54caad,postoperative AKI,clinical_concept,Association,empirical_assertion,1,1,PMID:39021216,Non-neonatal pediatric,Cardiac surgery
edge:49a51c1e6357,concept:daa4e10d4f1f,Peritoneal dialysis,clinical_concept,concept:83041302c0a8,infants,clinical_concept,Association,empirical_assertion,1,1,PMID:36227440,Neonatal,Not specified
edge:4a9eab6b8a87,concept:4a168b54caad,postoperative AKI,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:26645967,Not specified,General inpatient
edge:4ae473403ed8,concept:5968f4edfd74,CS-AKI,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:34540775,Pediatric age unclear,Cardiac surgery
edge:4ba945d81245,concept:0b6baed8ee51,neonates,clinical_concept,concept:5968f4edfd74,CS-AKI,clinical_concept,Outcome,empirical_assertion,1,1,PMID:37933788,Neonatal,Cardiac surgery
edge:4c632f5110c0,concept:1c4c20aa95a2,polymyxin B,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:35401193,Non-neonatal pediatric,PICU
edge:4cf90455afd8,concept:29166f0942dc,fluid overload,clinical_concept,concept:9d7e5b0836f2,adverse outcomes,clinical_concept,Association,empirical_assertion,1,1,PMID:36821787,Non-neonatal pediatric,PICU
edge:4da2049437ad,concept:0150705d6583,Neonatal AKI,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Association,empirical_assertion,1,1,PMID:36481130,Neonatal,Not specified
edge:4dfa9d9206af,concept:e6bd2a03ca8f,preterm infants,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:41216939,Neonatal,Not specified
edge:4ef8f3e3a1db,concept:7a4eb8dff375,infant,clinical_concept,concept:daa4e10d4f1f,Peritoneal dialysis,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:30560448,Neonatal,General inpatient
edge:4fd1a1dfcbf6,concept:b98555890ded,ApoA5,clinical_concept,concept:fbfb66c84913,Mortality,clinical_concept,Association,empirical_assertion,1,1,PMID:32322166,Non-neonatal pediatric,PICU
edge:5009fc3c1ffc,concept:4878d7fbf8e1,Postinfectious glomerulonephritis (PIGN),clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:41353101,Non-neonatal pediatric,Not specified
edge:5106b621b28a,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:ac5779b12a77,IVH,clinical_concept,Risk factor,empirical_assertion,1,1,PMID:31461717,Neonatal,General inpatient
edge:514f67307d60,concept:4276166e23d9,eGFR,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Monitoring,empirical_assertion,1,1,PMID:34300278,Non-neonatal pediatric,Not specified
edge:5193aae590d3,concept:da9923b574d7,patients with AKI,clinical_concept,concept:5501c332f08d,hospital mortality,clinical_concept,Outcome,empirical_assertion,1,1,PMID:26398704,Not specified,Sepsis
edge:52393308d9df,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:40be4d85008a,incidence,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:29590376,Non-neonatal pediatric,Not specified
edge:52576511fcbc,concept:ac7142059aaf,passive cooling,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:39605197,Neonatal,PICU
edge:52cc85953cc7,concept:66db9e71f7f8,Continuous kidney replacement therapy,clinical_concept,concept:60c211760c7c,multiple organ dysfunction syndromes,clinical_concept,Management or intervention,empirical_assertion,1,1,PMID:41023706,Neonatal,PICU
edge:533a00466d95,concept:b5b44b9e3ed5,mechanical ventilation,clinical_concept,concept:e60a6cfa0bb4,fluid balance,clinical_concept,Association,empirical_assertion,1,1,PMID:34727245,Neonatal,PICU
edge:564bb9768592,concept:c94bac1a8dbd,Carnitine palmitoyltransferase II (CPT2) deficiency,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:39473663,Non-neonatal pediatric,Not specified
edge:569f258febe5,concept:87e1d940cf2f,biomarkers,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Prediction,empirical_assertion,1,1,PMID:37889281,Pediatric age unclear,Not specified
edge:56aac9795131,concept:eb6330a5cf69,Hemolytic uremic syndrome,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Diagnosis or staging,empirical_assertion,1,1,PMID:37560408,Pediatric age unclear,Not specified
edge:58968cfd1961,concept:156be6eb85c9,HUS,clinical_concept,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,Association,empirical_assertion,1,1,PMID:26498648,Non-neonatal pediatric,Not specified
edge:58d7e72edc78,concept:3f02509e7e1a,Acute kidney injury,clinical_concept,concept:04a3a8cdc90f,Cardiac surgery,clinical_concept,Outcome,empirical_assertion,1,1,PMID:42121090,Pediatric age unclear,Cardiac surgery
